UNITID,ACAD_YEAR,FILE_NAME,TABLE_TRIM,Current year GRS cohort as a percent of entering class,Exclusions from full-time fall 2022 cohort,Exclusions from part-time fall 2022 cohort,Full-time adjusted fall 2022 cohort,Full-time fall 2022 cohort,Full-time first-time degree/certificate-seeking undergraduate (current year GRS cohort),"Full-time retention rate, 2023",Inclusions to the full-time fall 2022 cohort,Inclusions to the part-time fall 2022 cohort,Part-time adjusted fall 2022 cohort,Part-time fall 2022 cohort,"Part-time retention rate, 2023",Student-to-faculty ratio,Students from the full-time adjusted fall 2022 cohort enrolled in fall 2023,Students from the part-time adjusted fall 2022 cohort enrolled in fall 2023,"Total entering students at the undergraduate level, fall 2023"
200226,2010,ef2009d_rv.csv,EFD,31,0,0,90,90,147,61,,,0,0,,17,55,0,468
200226,2011,ef2010d_rv.csv,EFD,29,0,0,147,147,130,50,,,0,0,,18,74,0,455
200226,2012,ef2011d_rv.csv,EFD,35,0,0,130,130,150,53,,,3,3,0,17,69,0,433
200226,2013,ef2012d_rv.csv,EFD,34,0,0,150,150,155,52,,,0,0,,17,78,0,456
200226,2014,ef2013d_rv.csv,EFD,29,3,0,152,155,132,56,,,2,2,100,17,85,2,460
200226,2015,ef2014d_rv.csv,EFD,34,0,0,132,132,170,55,,,2,2,50,17,72,1,500
200226,2016,ef2015d_rv.csv,EFD,28,1,0,169,170,135,50,,,4,4,50,15,85,2,482
200226,2017,ef2016d_rv.csv,EFD,27,0,0,135,135,133,61,0,0,2,2,50,13,83,1,496
200226,2018,ef2017d_rv.csv,EFD,25,0,0,133,133,125,56,0,0,5,5,100,14,74,5,499
200226,2019,ef2018d_rv.csv,EFD,26,0,0,125,125,133,66,0,0,6,6,33,13,83,2,505
200226,2020,ef2019d_rv.csv,EFD,28,0,0,133,133,105,60,0,0,6,6,33,13,80,2,379
200226,2021,ef2020d_rv.csv,EFD,29,0,0,105,105,132,63,0,0,4,4,50,13,66,2,449
200226,2022,ef2021d_rv.csv,EFD,36,0,0,132,132,182,62,0,0,10,10,50,14,82,5,504
200226,2023,ef2022d_rv.csv,EFD,24,0,0,173,173,107,58,0,0,9,9,67,14,100,6,446
200226,2024,ef2023d.csv,EFD,25,0,0,107,107,88,67,0,0,0,0,,14,72,0,352
200253,2007,ef2006d_RV.csv,EFD,96,,,,,463,69,,,,,32,,,,483
200253,2008,ef2007d_rv.csv,EFD,19,1,0,462,463,419,69,,,20,20,30,,318,6,2227
200253,2009,ef2008d_rv.csv,EFD,57,0,0,419,419,406,69,,,26,26,42,,291,11,707
200253,2010,ef2009d_rv.csv,EFD,39,0,0,406,406,419,70,,,33,33,45,14,285,15,1086
200253,2011,ef2010d_rv.csv,EFD,40,0,0,419,419,463,71,,,19,19,58,14,296,11,1164
200253,2012,ef2011d_rv.csv,EFD,40,0,0,462,462,437,63,,,19,19,32,14,291,6,1101
200253,2013,ef2012d_rv.csv,EFD,33,0,0,437,437,352,66,,,23,23,35,13,287,8,1082
200253,2014,ef2013d_rv.csv,EFD,33,0,0,352,352,349,68,,,46,46,48,13,240,22,1057
200253,2015,ef2014d_rv.csv,EFD,31,0,0,349,349,316,67,,,48,48,52,13,234,25,1031
200253,2016,ef2015d_rv.csv,EFD,34,1,0,315,316,314,75,,,25,25,40,12,237,10,930
200253,2017,ef2016d_rv.csv,EFD,29,0,0,314,314,312,70,0,0,28,28,64,11,220,18,1064
200253,2018,ef2017d_rv.csv,EFD,33,0,0,312,312,335,69,0,0,44,44,68,12,216,30,1005
200253,2019,ef2018d_rv.csv,EFD,39,0,0,335,335,384,70,0,0,38,38,50,12,235,19,995
200253,2020,ef2019d_rv.csv,EFD,37,0,0,384,384,390,72,0,0,13,13,38,11,275,5,1045
200253,2021,ef2020d_rv.csv,EFD,39,0,0,390,390,374,71,0,0,9,9,33,11,278,3,949
200253,2022,ef2021d_rv.csv,EFD,41,0,0,374,374,352,73,0,0,22,22,41,11,273,9,852
200253,2023,ef2022d_rv.csv,EFD,53,0,0,352,352,359,70,0,0,22,22,55,10,248,12,676
200253,2024,ef2023d.csv,EFD,40,0,0,359,359,355,72,0,0,19,19,37,11,257,7,898
200280,2007,ef2006d_RV.csv,EFD,71,,,,,1879,80,,,,,36,,,,2651
200280,2008,ef2007d_rv.csv,EFD,73,4,0,1875,1879,1835,75,,,21,21,24,,1398,5,2529
200280,2009,ef2008d_rv.csv,EFD,71,5,0,1830,1835,1927,78,,,20,20,30,,1432,6,2701
200280,2010,ef2009d_rv.csv,EFD,64,3,0,1923,1926,1974,77,,,16,16,38,20,1475,6,3091
200280,2011,ef2010d_rv.csv,EFD,63,1,0,1974,1975,2075,79,,,17,17,53,22,1551,9,3313
200280,2012,ef2011d_rv.csv,EFD,61,0,0,2075,2075,2071,77,,,22,22,41,21,1608,9,3395
200280,2013,ef2012d_rv.csv,EFD,64,0,0,2071,2071,2334,74,,,19,19,42,20,1524,8,3669
200280,2014,ef2013d_rv.csv,EFD,59,0,0,2334,2334,1888,75,,,26,26,38,19,1751,10,3176
200280,2015,ef2014d_rv.csv,EFD,61,0,0,1887,1887,1882,80,,,20,20,50,19,1504,10,3063
200280,2016,ef2015d_rv.csv,EFD,62,2,0,1880,1882,1868,81,,,24,24,46,21,1525,11,3033
200280,2017,ef2016d_rv.csv,EFD,58,0,0,1866,1866,1903,80,0,0,27,27,41,21,1487,11,3260
200280,2018,ef2017d_rv.csv,EFD,58,0,0,1903,1903,1920,81,0,0,25,25,48,18,1537,12,3294
200280,2019,ef2018d_rv.csv,EFD,58,0,0,1920,1920,1809,80,0,0,19,19,32,18,1537,6,3118
200280,2020,ef2019d_rv.csv,EFD,64,0,0,1809,1809,1650,78,0,0,26,26,38,17,1418,10,2593
200280,2021,ef2020d_rv.csv,EFD,55,0,0,1650,1650,1569,81,0,0,23,23,52,17,1343,12,2868
200280,2022,ef2021d_rv.csv,EFD,56,0,0,1569,1569,1723,77,0,0,45,45,42,17,1202,19,3092
200280,2023,ef2022d_rv.csv,EFD,54,0,0,1723,1723,1719,79,0,0,32,32,34,17,1359,11,3209
200280,2024,ef2023d.csv,EFD,51,0,0,1719,1719,1715,83,0,0,34,34,38,17,1426,13,3365
200332,2007,ef2006d_RV.csv,EFD,66,,,,,2033,78,,,,,68,,,,3094
200332,2008,ef2007d_rv.csv,EFD,73,15,2,2018,2033,2128,82,,,38,40,50,,1660,19,2903
200332,2009,ef2008d_rv.csv,EFD,73,11,3,2117,2128,2641,81,,,35,38,57,,1711,20,3596
200332,2010,ef2009d_rv.csv,EFD,71,1,0,2654,2655,2436,78,,,30,30,53,19,2080,16,3427
200332,2011,ef2010d_rv.csv,EFD,71,0,0,2436,2436,2375,78,,,24,24,54,20,1898,13,3365
200332,2012,ef2011d_rv.csv,EFD,74,3,0,2372,2375,2395,76,,,28,28,54,19,1804,15,3232
200332,2013,ef2012d_rv.csv,EFD,73,3,0,2392,2395,2408,80,,,25,25,56,21,1905,14,3301
200332,2014,ef2013d_rv.csv,EFD,75,3,0,2405,2408,2524,78,,,34,34,50,19,1877,17,3383
200332,2015,ef2014d_rv.csv,EFD,72,0,0,2525,2525,2452,80,,,29,29,48,19,2023,14,3389
200332,2016,ef2015d_rv.csv,EFD,74,1,0,2451,2452,2529,78,,,17,17,18,18,1911,3,3424
200332,2017,ef2016d_rv.csv,EFD,73,0,0,2529,2529,2471,80,0,0,23,23,43,19,2014,10,3381
200332,2018,ef2017d_rv.csv,EFD,75,3,0,2468,2471,2616,79,0,0,32,32,38,20,1953,12,3479
200332,2019,ef2018d_rv.csv,EFD,76,1,0,2614,2615,2270,79,0,0,17,17,41,19,2063,7,2998
200332,2020,ef2019d_rv.csv,EFD,75,2,0,2268,2270,2199,79,0,0,5,5,20,18,1790,1,2949
200332,2021,ef2020d_rv.csv,EFD,77,0,0,2199,2199,2270,82,0,0,19,19,68,19,1803,13,2953
200332,2022,ef2021d_rv.csv,EFD,76,0,0,2270,2270,2450,76,0,0,37,37,43,18,1728,16,3222
200332,2023,ef2022d_rv.csv,EFD,76,0,0,2450,2450,2485,75,0,0,41,41,29,17,1843,12,3249
200332,2024,ef2023d.csv,EFD,77,0,0,2485,2485,2192,77,0,0,28,28,43,18,1911,12,2830
200466,2007,ef2006d_RV.csv,EFD,57,,,,,41,38,,,,,8,,,,72
200466,2008,ef2007d_rv.csv,EFD,75,0,0,41,41,49,71,,,7,7,43,,29,3,65
200466,2009,ef2008d_rv.csv,EFD,48,0,0,52,52,34,25,,,2,2,0,,13,0,71
200466,2010,ef2009d_rv.csv,EFD,56,0,0,34,34,41,65,,,2,2,100,10,22,2,73
200466,2011,ef2010d_rv.csv,EFD,56,0,0,9,9,56,100,,,2,2,100,10,9,2,100
200466,2012,ef2011d_rv.csv,EFD,62,0,0,4,4,43,75,,,0,0,,9,3,0,69
200466,2013,ef2012d_rv.csv,EFD,67,0,0,0,0,40,,,,0,0,,9,0,0,60
200466,2014,ef2013d_rv.csv,EFD,71,0,0,0,0,46,,,,0,0,,7,0,0,65
200466,2015,ef2014d_rv.csv,EFD,52,0,0,0,0,45,,,,0,0,,7,0,0,86
200466,2016,ef2015d_rv.csv,EFD,57,0,0,0,0,47,,,,0,0,,8,0,0,82
200466,2017,ef2016d_rv.csv,EFD,68,0,0,0,0,57,,0,0,0,0,,8,0,0,84
200466,2018,ef2017d_rv.csv,EFD,73,0,0,0,0,67,,0,0,0,0,,8,0,0,92
200466,2019,ef2018d_rv.csv,EFD,58,0,0,0,0,37,,0,0,0,0,,7,0,0,64
200466,2020,ef2019d_rv.csv,EFD,75,0,0,0,0,51,,0,0,0,0,,8,0,0,68
200466,2021,ef2020d_rv.csv,EFD,70,0,0,0,0,30,,0,0,0,0,,6,0,0,43
200466,2022,ef2021d_rv.csv,EFD,68,0,0,0,0,50,,0,0,0,0,,6,0,0,74
200466,2023,ef2022d_rv.csv,EFD,72,0,0,0,0,46,,0,0,0,0,,7,0,0,64
200466,2024,ef2023d.csv,EFD,69,0,0,0,0,36,,0,0,0,0,,7,0,0,52
200572,2007,ef2006d_RV.csv,EFD,76,,,,,176,66,,,,,,,,,232
200572,2008,ef2007d_rv.csv,EFD,77,0,0,176,176,184,61,,,0,0,,,107,0,239
200572,2009,ef2008d_rv.csv,EFD,71,0,0,184,184,155,67,,,2,2,0,,124,0,217
200572,2010,ef2009d_rv.csv,EFD,67,2,0,155,157,153,70,,,4,4,50,13,108,2,229
200572,2011,ef2010d_rv.csv,EFD,57,1,0,152,153,218,63,,,2,2,50,12,95,1,385
200572,2012,ef2011d_rv.csv,EFD,44,1,0,217,218,198,57,,,2,2,0,12,124,0,445
200572,2013,ef2012d_rv.csv,EFD,47,2,0,196,198,183,54,,,5,5,80,12,105,4,389
200572,2014,ef2013d_rv.csv,EFD,37,3,0,180,183,159,64,,,7,7,29,11,116,2,428
200572,2015,ef2014d_rv.csv,EFD,42,0,0,159,159,168,70,,,26,26,65,11,111,17,400
200572,2016,ef2015d_rv.csv,EFD,39,0,0,168,168,173,71,,,22,22,59,11,119,13,443
200572,2017,ef2016d_rv.csv,EFD,34,0,0,173,173,158,71,0,0,36,36,61,11,123,22,459
200572,2018,ef2017d_rv.csv,EFD,32,0,0,158,158,160,72,0,0,28,28,68,13,113,19,507
200572,2019,ef2018d_rv.csv,EFD,32,0,0,160,160,151,68,0,0,30,30,50,13,109,15,467
200572,2020,ef2019d_rv.csv,EFD,33,0,0,151,151,201,73,0,0,14,14,50,13,110,7,603
200572,2021,ef2020d_rv.csv,EFD,30,1,0,200,201,175,72,0,0,17,17,65,13,144,11,590
200572,2022,ef2021d_rv.csv,EFD,30,0,0,175,175,167,61,0,0,20,20,60,13,106,12,561
200572,2023,ef2022d_rv.csv,EFD,30,0,0,167,167,185,71,0,0,29,29,55,12,118,16,618
200572,2024,ef2023d.csv,EFD,27,0,0,185,185,175,66,0,0,20,20,40,12,122,8,659
200800,2007,ef2006d_RV.csv,EFD,76,,,,,3562,66,,,,,42,,,,4659
200800,2008,ef2007d_rv.csv,EFD,78,0,0,3205,3205,3917,68,,,137,137,46,,2169,63,5009
200800,2009,ef2008d_rv.csv,EFD,78,0,0,3540,3540,3931,69,,,134,134,49,,2431,65,5039
200800,2010,ef2009d_rv.csv,EFD,71,0,0,3548,3548,4176,69,,,160,160,51,20,2457,81,5917
200800,2011,ef2010d_rv.csv,EFD,74,0,0,3423,3423,4420,71,,,133,133,39,21,2441,52,6009
200800,2012,ef2011d_rv.csv,EFD,71,0,0,3374,3374,4371,72,,,128,128,36,21,2426,46,6190
200800,2013,ef2012d_rv.csv,EFD,68,0,0,3275,3275,3927,67,,,151,151,43,21,2194,65,5756
200800,2014,ef2013d_rv.csv,EFD,69,0,0,3074,3074,3589,66,,,131,131,33,20,2040,43,5202
200800,2015,ef2014d_rv.csv,EFD,71,3,0,2719,2722,3652,74,,,101,101,43,19,2011,43,5136
200800,2016,ef2015d_rv.csv,EFD,71,0,0,2939,2939,3803,74,,,71,71,35,19,2181,25,5384
200800,2017,ef2016d_rv.csv,EFD,69,0,0,3179,3179,2994,73,0,0,59,59,29,17,2318,17,4357
200800,2018,ef2017d_rv.csv,EFD,71,2,0,2477,2479,3346,73,0,0,53,53,55,18,1802,29,4724
200800,2019,ef2018d_rv.csv,EFD,68,0,0,2874,2874,2744,72,0,0,58,58,41,18,2066,24,4052
200800,2020,ef2019d_rv.csv,EFD,66,0,1,2632,2632,2669,71,0,0,61,62,31,18,1880,19,4069
200800,2021,ef2020d_rv.csv,EFD,65,3,0,2666,2669,2286,75,0,0,70,70,33,16,2002,23,3536
200800,2022,ef2021d_rv.csv,EFD,68,2,0,2284,2286,2113,69,0,0,57,57,33,17,1579,19,3119
200800,2023,ef2022d_rv.csv,EFD,67,1,0,2112,2113,2064,68,0,0,50,50,40,16,1432,20,3066
200800,2024,ef2023d.csv,EFD,60,0,0,2064,2064,2050,73,0,0,44,44,39,16,1507,17,3420
201432,2007,ef2006d_RV.csv,EFD,41,,,,,304,42,,,,,34,,,,740
201432,2008,ef2007d_rv.csv,EFD,44,0,0,304,304,323,44,,,77,77,38,,135,29,739
201432,2009,ef2008d_rv.csv,EFD,36,1,2,322,323,345,43,,,53,55,28,,139,15,953
201432,2010,ef2009d_rv.csv,EFD,42,4,2,341,345,400,50,,,72,74,44,24,172,32,948
201432,2011,ef2010d_rv.csv,EFD,44,3,1,397,400,370,47,,,97,98,43,20,188,42,850
201432,2012,ef2011d_rv.csv,EFD,38,0,0,370,370,314,52,,,82,82,39,20,194,32,832
201432,2013,ef2012d_rv.csv,EFD,35,0,0,313,313,323,54,,,73,73,34,19,168,25,920
201432,2014,ef2013d_rv.csv,EFD,34,0,0,323,323,330,55,,,69,69,36,20,177,25,960
201432,2015,ef2014d_rv.csv,EFD,38,0,0,330,330,336,51,,,78,78,41,19,168,32,893
201432,2016,ef2015d_rv.csv,EFD,35,1,0,335,336,351,51,,,49,49,45,20,172,22,997
201432,2017,ef2016d_rv.csv,EFD,35,2,0,349,351,321,53,0,0,57,57,35,19,184,20,920
201432,2018,ef2017d_rv.csv,EFD,41,0,0,321,321,365,52,0,0,57,57,33,20,166,19,889
201432,2019,ef2018d_rv.csv,EFD,44,0,0,365,365,430,56,0,0,54,54,30,21,206,16,970
201432,2020,ef2019d_rv.csv,EFD,43,0,1,430,430,483,60,0,0,59,60,39,21,257,23,1112
201432,2021,ef2020d_rv.csv,EFD,49,0,0,483,483,489,62,0,0,59,59,32,20,298,19,991
201432,2022,ef2021d_rv.csv,EFD,51,0,0,489,489,496,54,0,0,60,60,45,17,265,27,977
201432,2023,ef2022d_rv.csv,EFD,53,1,1,495,496,479,55,0,0,37,38,30,16,270,11,910
